,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
0,126144,Granville Christian Academy ,2020,3,G,District,5,86
1,52860,Central Christian ,2020,3,G,District,7,95
2,134619,Emmanuel Christian Academy ,2020,3,G,District,7,104
3,13870,Fayette Jr/Sr High School,2020,3,G,District,5,109
4,13870,Fayette Jr/Sr High School,2020,3,G,Regional,22,109
5,15172,Hardin Northern High School,2020,3,G,District,7,112
6,53785,St Peter High School and Junior High School ,2020,3,G,District,8,115
7,33050,Russia High School,2020,3,G,District,4,117
8,33050,Russia High School,2020,3,G,Regional,7,117
9,40097,Waynesfield-Goshen Local High School,2020,3,G,District,4,126
10,16568,Holgate High School,2020,3,G,District,2,128
11,16568,Holgate High School,2020,3,G,Regional,21,128
12,53751,Sandusky Central Catholic School ,2020,3,G,District,6,132
13,21477,Lordstown High School,2020,3,G,District,7,134
14,39081,Millersport Jr/Sr High School,2020,3,G,District,10,138
15,52670,Wm V Fisher Catholic ,2020,3,G,District,6,138
16,26955,New Riegel High School,2020,3,G,District,10,139
17,14373,Green High School,2020,3,G,District,17,140
18,29793,Pettisville High School,2020,3,G,District,12,141
19,36244,Strasburg-Franklin High School,2020,3,G,District,6,148
20,12377,Franklin Monroe High School,2020,3,G,District,8,153
21,134510,Fairfield Christian Academy ,2020,3,G,District,5,157
22,25361,Monroeville High School,2020,3,G,District,7,162
23,5173,Cedarville High School,2020,3,G,District,3,165
24,5173,Cedarville High School,2020,3,G,Regional,8,165
25,53827,St Thomas Aquinas ,2020,3,G,District,9,168
26,41004,Whiteoak High School,2020,3,G,District,18,169
27,844,Antwerp Local High School,2020,3,G,District,7,174
28,4085,Buckeye Central High School,2020,3,G,District,7,174
29,53645,St John Elementary and High School ,2020,3,G,District,3,174
30,53645,St John Elementary and High School ,2020,3,G,Regional,14,174
31,9894,Edgerton High School,2020,3,G,District,6,179
32,31856,River High School,2020,3,G,District,7,179
33,3228,Botkins High School,2020,3,G,District,2,183
34,3228,Botkins High School,2020,3,G,Regional,5,183
35,64915,Lake Center Christian School ,2020,3,G,District,8,183
36,22368,Malvern High School,2020,3,G,District,9,183
37,36749,Symmes Valley High School,2020,3,G,District,19,189
38,15156,Houston High School,2020,3,G,District,8,192
39,778,Ansonia High School,2020,3,G,District,5,195
40,12641,Fort Loramie Junior-Senior High School,2020,3,G,District,1,197
41,12641,Fort Loramie Junior-Senior High School,2020,3,G,Regional,2,197
42,12641,Fort Loramie Junior-Senior High School,2020,3,G,State,4,197
43,22681,Maplewood High School,2020,3,G,District,2,197
44,22681,Maplewood High School,2020,3,G,Regional,2,197
45,22681,Maplewood High School,2020,3,G,State,7,197
46,7534,Covington High School,2020,3,G,District,7,199
47,1420,Ayersville High School,2020,3,G,District,13,204
48,9571,Eastern High School,2020,3,G,District,6,207
49,53769,Norwalk Catholic School ,2020,3,G,District,4,207
50,4556,Caldwell High School,2020,3,G,District,1,208
51,4556,Caldwell High School,2020,3,G,Regional,4,208
52,4556,Caldwell High School,2020,3,G,State,20,208
53,53355,Newark Catholic ,2020,3,G,District,4,209
54,2873,South Webster Jr/Sr High School,2020,3,G,District,12,209
55,125310,Troy Christian High School ,2020,3,G,District,9,209
56,25148,Mogadore High School,2020,3,G,District,1,212
57,25148,Mogadore High School,2020,3,G,Regional,9,212
58,35584,St Bernard-Elmwood Place High School,2020,3,G,District,9,212
59,25437,Montpelier High School,2020,3,G,District,14,213
60,26823,New London High School,2020,3,G,District,4,217
61,29025,Paint Valley High School,2020,3,G,District,20,219
62,28506,Old Fort High School,2020,3,G,District,1,222
63,28506,Old Fort High School,2020,3,G,Regional,12,222
64,23515,McDonald High School,2020,3,G,District,4,224
65,23515,McDonald High School,2020,3,G,Regional,7,224
66,7666,Crestview High School,2020,3,G,District,3,226
67,7666,Crestview High School,2020,3,G,Regional,19,226
68,20149,Leipsic High School,2020,3,G,District,11,227
69,31815,Ripley-Union-Lewis-Huntington High School,2020,3,G,District,10,228
70,29538,Peebles High School,2020,3,G,District,10,229
71,21519,Loudonville High School,2020,3,G,District,5,238
72,25155,Mohawk High School,2020,3,G,District,6,243
73,26641,New Bremen High School,2020,3,G,District,2,244
74,26641,New Bremen High School,2020,3,G,Regional,8,244
75,20990,Lincolnview Jr/Sr High School,2020,3,G,District,9,245
76,2337,Belpre High School,2020,3,G,District,13,247
77,10173,Elgin High School,2020,3,G,District,8,250
78,42044,Woodmore High School,2020,3,G,District,2,251
79,42044,Woodmore High School,2020,3,G,Regional,4,251
80,42044,Woodmore High School,2020,3,G,State,11,251
81,22640,Mapleton High School,2020,3,G,District,6,252
82,24026,Mechanicsburg High School,2020,3,G,District,6,252
83,6965,Col Crawford High School,2020,3,G,District,1,253
84,6965,Col Crawford High School,2020,3,G,Regional,5,253
85,6965,Col Crawford High School,2020,3,G,State,9,253
86,11478,Federal Hocking High School,2020,3,G,District,8,253
87,25114,Minster Jr/Sr High School,2020,3,G,District,1,257
88,25114,Minster Jr/Sr High School,2020,3,G,Regional,2,257
89,25114,Minster Jr/Sr High School,2020,3,G,State,2,257
90,66555,Dayton Christian School ,2020,3,G,District,5,260
91,29470,Wayne Trace High School,2020,3,G,District,10,260
92,16816,Hopewell-Loudon Local High School,2020,3,G,District,7,261
93,35204,Southeastern High School,2020,3,G,District,16,261
94,8961,East Canton High School,2020,3,G,District,5,262
95,8961,East Canton High School,2020,3,G,Regional,12,262
96,1198,Seneca East High School,2020,3,G,District,2,263
97,1198,Seneca East High School,2020,3,G,Regional,15,263
98,8003,Dalton High School,2020,3,G,District,1,264
99,8003,Dalton High School,2020,3,G,Regional,5,264
100,11056,Fairfield Local High School,2020,3,G,District,11,264
101,52894,Cincinnati Country Day ,2020,3,G,District,6,265
102,11288,Fairview High School,2020,3,G,District,8,265
103,7823,Crooksville High School,2020,3,G,District,15,266
104,13433,Gibsonburg High School,2020,3,G,District,5,267
105,13433,Gibsonburg High School,2020,3,G,Regional,16,267
106,7104,Columbus Grove High School,2020,3,G,District,3,269
107,7104,Columbus Grove High School,2020,3,G,Regional,20,269
108,29280,Parkway High School,2020,3,G,District,5,269
109,42341,Western Reserve High School,2020,3,G,District,5,269
110,22863,Marion Local High School,2020,3,G,District,5,270
111,35345,Spencerville High School,2020,3,G,District,6,271
112,26468,National Trail High School,2020,3,G,District,6,273
113,7021,Columbia High School,2020,3,G,District,4,274
114,7021,Columbia High School,2020,3,G,Regional,11,274
115,25023,Mineral Ridge High School,2020,3,G,District,3,274
116,25023,Mineral Ridge High School,2020,3,G,Regional,3,274
117,25023,Mineral Ridge High School,2020,3,G,State,8,274
118,27722,Northmor High School,2020,3,G,District,4,274
119,9134,East Palestine High School,2020,3,G,District,4,276
120,9134,East Palestine High School,2020,3,G,Regional,13,276
121,19745,Lakota High School,2020,3,G,District,5,277
122,12849,Garaway High School,2020,3,G,District,4,280
123,12849,Garaway High School,2020,3,G,Regional,10,280
124,42564,Buckeye Trail High School,2020,3,G,District,3,282
125,42564,Buckeye Trail High School,2020,3,G,Regional,8,282
126,25783,Mt Gilead High School,2020,3,G,District,1,282
127,25783,Mt Gilead High School,2020,3,G,Regional,1,282
128,25783,Mt Gilead High School,2020,3,G,State,6,282
129,33944,North Adams High School,2020,3,G,District,7,285
130,35659,St Henry High School,2020,3,G,District,2,285
131,35659,St Henry High School,2020,3,G,Regional,7,285
132,35659,St Henry High School,2020,3,G,State,16,285
133,13326,Georgetown Jr/Sr High School,2020,3,G,District,8,286
134,17160,Huntington High School,2020,3,G,District,2,286
135,17160,Huntington High School,2020,3,G,Regional,12,286
136,22764,Margaretta High School,2020,3,G,District,2,289
137,22764,Margaretta High School,2020,3,G,Regional,10,289
138,52845,Central Catholic ,2020,3,G,District,6,290
139,919,Arcanum High School,2020,3,G,District,4,291
140,29991,Piketon Jr/Sr High School,2020,3,G,District,14,292
